Effector,Protein,ProteinGeneName,Shared_Connections,Shortest_Path,Is_Connected
NleO,P61027,Rab10,0,3.0,False
NleO,P62492,Rab11a,0,3.0,False
NleO,P62821,Rab1A,0,3.0,False
NleO,Q8BQP8,Rab11fip4,0,3.0,False
NleO,Q8CHD8,Rab11fip3,0,3.0,False
NleO,Q8K386,Rab15,0,3.0,False
NleO,Q8R361,Rab11fip5,0,3.0,False
NleO,Q91V41,Rab14,0,3.0,False
NleO,Q9D1G1,Rab1b,0,3.0,False
LPS,O89110,Casp8,0,3.0,False
LPS,P70196,Traf6,0,3.0,False
LPS,Q3UDB7,Ticam1,0,3.0,False
LPS,P39428,Traf1,0,3.0,False
LPS,P39429,Traf2,0,3.0,False
LPS,P70191,Traf5,0,3.0,False
LPS,Q149C2,Traf3ip1,0,3.0,False
LPS,Q3UDK1,Trafd1,0,3.0,False
LPS,Q60803,Traf3,0,3.0,False
LPS,Q61382,Traf4,0,3.0,False
LPS,Q8N7N6,Traf3ip2,0,3.0,False
LPS,Q922B6,Traf7,0,3.0,False
LPS,Q8C0G2,Traf3ip3,0,3.0,False
LPS,Q8C3Q9,Casp9,0,3.0,False
LPS,Q3UP24,Nlrc4,0,3.0,False
LPS,O88522,Ikbkg,0,3.0,False
LPS,O88351,Ikbkb,0,3.0,False
LPS,P70380,Il18,0,3.0,False
LPS,Q8K3Z0,Nod2,0,3.0,False
LPS,P10749,Il1b,0,3.0,False
LPS,Q9D8T2,Gsdmd,0,3.0,False
LPS,P08505,Il6,0,3.0,False
LPS,Q9Z121,Ccl8,0,3.0,False
LPS,O54824,Il16,0,3.0,False
LPS,Q9JIL2,Ccl28,0,3.0,False
LPS,P18340,Cxcl9,0,3.0,False
LPS,P12850,Cxcl1,0,3.0,False
LPS,Q9D2Y4,Mlkl,0,3.0,False
LPS,P50228,Cxcl5,0,3.0,False
LPS,P27784,Ccl6,0,3.0,False
LPS,Q9Z2D3,Gsdme,0,3.0,False
LPS,O55032,Nck1,0,3.0,False
LPS,Q9DBJ3,Baiap2l1,0,3.0,False
LPS,Q8BKX1,Baiap2,0,3.0,False
LPS,P42337,Pik3ca,0,3.0,False
LPS,P05784,Krt18,0,3.0,False
LPS,P26039,Tln1,0,3.0,False
LPS,Q64727,Vcl,0,3.0,False
LPS,Q7TPR4,Actn1,0,3.0,False
LPS,Q3UGC2,Cttn,0,3.0,False
LPS,P68254,Ywhaq,0,3.0,False
LPS,O08611,Inppl1,0,3.0,False
Map,Q9QY24,Zbp1,0,3.0,False
Map,P70343,Casp4,0,3.0,False
Map,P70196,Traf6,0,3.0,False
Map,Q3UDB7,Ticam1,0,3.0,False
Map,P39428,Traf1,0,3.0,False
Map,P39429,Traf2,0,3.0,False
Map,P70191,Traf5,0,3.0,False
Map,Q149C2,Traf3ip1,0,3.0,False
Map,Q3UDK1,Trafd1,0,3.0,False
Map,Q60803,Traf3,0,3.0,False
Map,Q61382,Traf4,0,3.0,False
Map,Q8N7N6,Traf3ip2,0,3.0,False
Map,Q922B6,Traf7,0,3.0,False
Map,Q8C0G2,Traf3ip3,0,3.0,False
Map,Q60855,Ripk1,0,3.0,False
Map,Q9QZL0,Ripk3,0,3.0,False
Map,Q3U0V2,Tradd,0,3.0,False
Map,Q8CF89,Tab1,0,3.0,False
Map,Q61160,Fadd,0,3.0,False
Map,Q99K90,Tab2,0,3.0,False
Map,Q571K4,Tab3,0,3.0,False
Map,Q62073,Map3k7,0,3.0,False
Map,Q9WTK5,Nfkb2,0,3.0,False
Map,Q8R4B8,Nlrp3,0,3.0,False
Map,P25799,Nfkb1,0,3.0,False
Map,O35387,Hax1,0,3.0,False
Map,Q9D8Z2,Triap1,0,3.0,False
Map,P70380,Il18,0,3.0,False
Map,P10749,Il1b,0,3.0,False
Map,Q9D8T2,Gsdmd,0,3.0,False
Map,Q3TXX8,N-WASP,0,3.0,False
Map,P62908,Rps3,0,3.0,False
Map,Q6NZP1,Zranb3,0,3.0,False
Map,P31725,S100a9,0,3.0,False
Map,P27005,S100a8,0,3.0,False
Map,O55222,Ilk,0,3.0,False
Map,Q91VH2,Snx9,0,3.0,False
Map,P11672,Lcn2,0,3.0,False
Map,Q99LE6,Abcf2,0,3.0,False
Map,Q61036,Pak3,0,3.0,False
Map,Q8BTW9,Pak4,0,3.0,False
Map,Q8C015,Pak5,0,3.0,False
Map,Q8CIN4,Pak2,0,3.0,False
Map,Q9DCE5,Pak1ip1,0,3.0,False
Map,Q3ULB5,Pak6,0,3.0,False
Map,A8MVW3,Sec24,0,3.0,False
Map,G3UWA6,Slc3a2,0,3.0,False
Map,O88643,Pak1,0,3.0,False
Map,Q9DD03,Rab13,0,3.0,False
Map,Q9D620,Rab11fip1,0,3.0,False
Map,P84078,Arf1,0,3.0,False
Map,P84084,Arf5,0,3.0,False
Map,P62331,Arf6,0,3.0,False
Map,G3XA57,Rab11fip2,0,3.0,False
Map,P35283,Rab12,0,3.0,False
Map,P35292,Rab17,0,3.0,False
Map,P35293,Rab18,0,3.0,False
Map,P35294,Rab19,0,3.0,False
Map,P46638,Rab11b,0,3.0,False
Map,P61027,Rab10,0,3.0,False
Map,P62492,Rab11a,0,3.0,False
Map,P62821,Rab1A,0,3.0,False
Map,Q8BQP8,Rab11fip4,0,3.0,False
Map,Q8CHD8,Rab11fip3,0,3.0,False
Map,Q8K386,Rab15,0,3.0,False
Map,Q8R361,Rab11fip5,0,3.0,False
Map,Q91V41,Rab14,0,3.0,False
Map,Q9D1G1,Rab1b,0,3.0,False
Map,Q3TX81,Tmbim6,0,3.0,False
NleA,Q9QY24,Zbp1,0,3.0,False
NleA,P70196,Traf6,0,3.0,False
NleA,O08911,Mapk12,0,3.0,False
NleA,O54992,Mapkapk5,0,3.0,False
NleA,P47811,Mapk14,0,3.0,False
NleA,P49138,Mapkapk2,0,3.0,False
NleA,P63085,Mapk1,0,3.0,False
NleA,Q3UMW7,Mapkapk3,0,3.0,False
NleA,P39428,Traf1,0,3.0,False
NleA,P39429,Traf2,0,3.0,False
NleA,P70191,Traf5,0,3.0,False
NleA,Q149C2,Traf3ip1,0,3.0,False
NleA,Q3UDK1,Trafd1,0,3.0,False
NleA,Q60803,Traf3,0,3.0,False
NleA,Q61382,Traf4,0,3.0,False
NleA,Q8N7N6,Traf3ip2,0,3.0,False
NleA,Q922B6,Traf7,0,3.0,False
NleA,Q8C0G2,Traf3ip3,0,3.0,False
NleA,Q61532,Mapk6,0,3.0,False
NleA,Q63844,Mapk3,0,3.0,False
NleA,Q61831,Mapk10,0,3.0,False
NleA,Q9WUI1,Mapk11,0,3.0,False
NleA,Q6NS57,Mapkbp1,0,3.0,False
NleA,Q6P5G0,Mapk4,0,3.0,False
NleA,Q80Y86,Mapk15,0,3.0,False
NleA,Q8BKH7,Mapkap1,0,3.0,False
NleA,Q9ERE9,Mapk8ip2,0,3.0,False
NleA,Q9ESN9,Mapk8ip3,0,3.0,False
NleA,Q9WTU6,Mapk9,0,3.0,False
NleA,Q60855,Ripk1,0,3.0,False
NleA,Q9QZL0,Ripk3,0,3.0,False
NleA,Q3U0V2,Tradd,0,3.0,False
NleA,Q91Y86,Mapk8,0,3.0,False
NleA,Q9WVS8,Mapk7,0,3.0,False
NleA,Q9Z1B7,Mapk13,0,3.0,False
NleA,Q9WVI9,Mapk8ip1,0,3.0,False
NleA,Q8CF89,Tab1,0,3.0,False
NleA,Q61160,Fadd,0,3.0,False
NleA,Q8C3Q9,Casp9,0,3.0,False
NleA,Q99K90,Tab2,0,3.0,False
NleA,P70671,Irf3,0,3.0,False
NleA,Q571K4,Tab3,0,3.0,False
NleA,Q62073,Map3k7,0,3.0,False
NleA,Q3UP24,Nlrc4,0,3.0,False
NleA,Q99MB1,Tlr3,0,3.0,False
NleA,Q9QUK6,Tlr4,0,3.0,False
NleA,O88522,Ikbkg,0,3.0,False
NleA,O88351,Ikbkb,0,3.0,False
NleA,O35387,Hax1,0,3.0,False
NleA,Q9D8Z2,Triap1,0,3.0,False
NleA,P08505,Il6,0,3.0,False
NleA,Q9Z121,Ccl8,0,3.0,False
NleA,O54824,Il16,0,3.0,False
NleA,Q9JIL2,Ccl28,0,3.0,False
NleA,P18340,Cxcl9,0,3.0,False
NleA,P12850,Cxcl1,0,3.0,False
NleA,P50228,Cxcl5,0,3.0,False
NleA,P27784,Ccl6,0,3.0,False
NleA,O08668,Casp3,0,3.0,False
NleA,O08738,Casp6,0,3.0,False
NleA,O08669,Casp7,0,3.0,False
NleA,P10889,Cxcl2,0,3.0,False
NleA,P06804,Tnf,0,3.0,False
NleA,O88336,Rhoa,0,3.0,False
NleA,P62746,Rhob,0,3.0,False
NleA,Q62159,Rhoc,0,3.0,False
NleA,Q9D3G9,Rhoh,0,3.0,False
NleA,P63001,Rac1,0,3.0,False
NleA,Q05144,Rac2,0,3.0,False
NleA,P60764,Rac3,0,3.0,False
NleA,P84096,Rhog,0,3.0,False
NleA,P60766,Cdc42,0,3.0,False
NleA,P97348,Rhod,0,3.0,False
NleA,Q8BVZ5,Il33,0,3.0,False
NleA,Q8K4B4,Il23r,0,3.0,False
NleA,Q3TXX8,N-WASP,0,3.0,False
NleA,P62908,Rps3,0,3.0,False
NleA,Q6NZP1,Zranb3,0,3.0,False
NleA,P70441,Nherf1,0,3.0,False
NleA,Q91VH2,Snx9,0,3.0,False
NleA,Q99LE6,Abcf2,0,3.0,False
NleA,O55032,Nck1,0,3.0,False
NleA,Q9DBJ3,Baiap2l1,0,3.0,False
NleA,Q8BKX1,Baiap2,0,3.0,False
NleA,P42337,Pik3ca,0,3.0,False
NleA,P05784,Krt18,0,3.0,False
NleA,P26039,Tln1,0,3.0,False
NleA,Q64727,Vcl,0,3.0,False
NleA,Q7TPR4,Actn1,0,3.0,False
NleA,Q3UGC2,Cttn,0,3.0,False
NleA,P68254,Ywhaq,0,3.0,False
NleA,O08611,Inppl1,0,3.0,False
NleA,Q61036,Pak3,0,3.0,False
NleA,Q8BTW9,Pak4,0,3.0,False
NleA,Q8C015,Pak5,0,3.0,False
NleA,Q8CIN4,Pak2,0,3.0,False
NleA,Q9DCE5,Pak1ip1,0,3.0,False
NleA,Q3ULB5,Pak6,0,3.0,False
NleA,B2RWS6,Ep300,0,3.0,False
NleA,G3UWA6,Slc3a2,0,3.0,False
NleA,O88643,Pak1,0,3.0,False
NleA,Q9DD03,Rab13,0,3.0,False
NleA,Q9D620,Rab11fip1,0,3.0,False
NleA,P84078,Arf1,0,3.0,False
NleA,P84084,Arf5,0,3.0,False
NleA,P62331,Arf6,0,3.0,False
NleA,G3XA57,Rab11fip2,0,3.0,False
NleA,P35283,Rab12,0,3.0,False
NleA,P35292,Rab17,0,3.0,False
NleA,P35293,Rab18,0,3.0,False
NleA,P35294,Rab19,0,3.0,False
NleA,P46638,Rab11b,0,3.0,False
NleA,P61027,Rab10,0,3.0,False
NleA,P62492,Rab11a,0,3.0,False
NleA,P62821,Rab1A,0,3.0,False
NleA,Q8BQP8,Rab11fip4,0,3.0,False
NleA,Q8CHD8,Rab11fip3,0,3.0,False
NleA,Q8K386,Rab15,0,3.0,False
NleA,Q8R361,Rab11fip5,0,3.0,False
NleA,Q91V41,Rab14,0,3.0,False
NleA,Q9D1G1,Rab1b,0,3.0,False
NleA,Q3TX81,Tmbim6,0,3.0,False
NleA,Q8BH93,Mapk1ip1l,0,3.0,False
NleA,Q9D7G9,Mapk1ip1,0,3.0,False
NleB,Q9QY24,Zbp1,0,3.0,False
NleB,P05627,Jun,0,3.0,False
NleB,P13504,Il1r1,0,3.0,False
NleB,Q9EPQ1,Tlr1,0,3.0,False
NleB,P70671,Irf3,0,3.0,False
NleB,Q9EPB4,Pycard,0,3.0,False
NleB,Q3UP24,Nlrc4,0,3.0,False
NleB,Q99MB1,Tlr3,0,3.0,False
NleB,Q9QUK6,Tlr4,0,3.0,False
NleB,Q04207,Rela,0,3.0,False
NleB,P70380,Il18,0,3.0,False
NleB,Q8K3Z0,Nod2,0,3.0,False
NleB,P10889,Cxcl2,0,3.0,False
NleB,P06804,Tnf,0,3.0,False
NleB,O88336,Rhoa,0,3.0,False
NleB,P62746,Rhob,0,3.0,False
NleB,Q62159,Rhoc,0,3.0,False
NleB,Q9D3G9,Rhoh,0,3.0,False
NleB,P63001,Rac1,0,3.0,False
NleB,Q05144,Rac2,0,3.0,False
NleB,P60764,Rac3,0,3.0,False
NleB,P84096,Rhog,0,3.0,False
NleB,P60766,Cdc42,0,3.0,False
NleB,P97348,Rhod,0,3.0,False
NleB,Q3TXX8,N-WASP,0,3.0,False
NleB,P62908,Rps3,0,3.0,False
NleB,Q6NZP1,Zranb3,0,3.0,False
NleB,P70441,Nherf1,0,3.0,False
NleB,P31725,S100a9,0,3.0,False
NleB,P27005,S100a8,0,3.0,False
NleB,O55222,Ilk,0,3.0,False
NleB,Q91VH2,Snx9,0,3.0,False
NleB,P11672,Lcn2,0,3.0,False
NleB,Q99LE6,Abcf2,0,3.0,False
NleB,O55032,Nck1,0,3.0,False
NleB,Q9DBJ3,Baiap2l1,0,3.0,False
NleB,Q8BKX1,Baiap2,0,3.0,False
NleB,P42337,Pik3ca,0,3.0,False
NleB,P05784,Krt18,0,3.0,False
NleB,P26039,Tln1,0,3.0,False
NleB,Q64727,Vcl,0,3.0,False
NleB,Q7TPR4,Actn1,0,3.0,False
NleB,Q3UGC2,Cttn,0,3.0,False
NleB,P68254,Ywhaq,0,3.0,False
NleB,O08611,Inppl1,0,3.0,False
NleB,A8MVW3,Sec24,0,3.0,False
NleB,B2RWS6,Ep300,0,3.0,False
NleB,Q3TX81,Tmbim6,0,3.0,False
NleB,Q8BH93,Mapk1ip1l,0,3.0,False
NleB,Q9D7G9,Mapk1ip1,0,3.0,False
NleC,Q9QY24,Zbp1,0,3.0,False
NleC,P29452,Casp1,0,3.0,False
NleC,O89110,Casp8,0,3.0,False
NleC,P70196,Traf6,0,3.0,False
NleC,Q3UDB7,Ticam1,0,3.0,False
NleC,O08911,Mapk12,0,3.0,False
NleC,O54992,Mapkapk5,0,3.0,False
NleC,P47811,Mapk14,0,3.0,False
NleC,P49138,Mapkapk2,0,3.0,False
NleC,P63085,Mapk1,0,3.0,False
NleC,Q3UMW7,Mapkapk3,0,3.0,False
NleC,P05627,Jun,0,3.0,False
NleC,P39428,Traf1,0,3.0,False
NleC,P39429,Traf2,0,3.0,False
NleC,P70191,Traf5,0,3.0,False
NleC,Q149C2,Traf3ip1,0,3.0,False
NleC,Q3UDK1,Trafd1,0,3.0,False
NleC,Q60803,Traf3,0,3.0,False
NleC,Q61382,Traf4,0,3.0,False
NleC,Q8N7N6,Traf3ip2,0,3.0,False
NleC,Q922B6,Traf7,0,3.0,False
NleC,P13504,Il1r1,0,3.0,False
NleC,Q8C0G2,Traf3ip3,0,3.0,False
NleC,Q9EPQ1,Tlr1,0,3.0,False
NleC,Q61532,Mapk6,0,3.0,False
NleC,Q63844,Mapk3,0,3.0,False
NleC,Q61831,Mapk10,0,3.0,False
NleC,Q9WUI1,Mapk11,0,3.0,False
NleC,Q6NS57,Mapkbp1,0,3.0,False
NleC,Q6P5G0,Mapk4,0,3.0,False
NleC,Q80Y86,Mapk15,0,3.0,False
NleC,Q8BKH7,Mapkap1,0,3.0,False
NleC,Q9ERE9,Mapk8ip2,0,3.0,False
NleC,Q9ESN9,Mapk8ip3,0,3.0,False
NleC,Q9WTU6,Mapk9,0,3.0,False
NleC,Q60855,Ripk1,0,3.0,False
NleC,Q9QZL0,Ripk3,0,3.0,False
NleC,Q3U0V2,Tradd,0,3.0,False
NleC,Q91Y86,Mapk8,0,3.0,False
NleC,Q9WVS8,Mapk7,0,3.0,False
NleC,Q9Z1B7,Mapk13,0,3.0,False
NleC,Q9WVI9,Mapk8ip1,0,3.0,False
NleC,Q8CF89,Tab1,0,3.0,False
NleC,Q61160,Fadd,0,3.0,False
NleC,Q8C3Q9,Casp9,0,3.0,False
NleC,Q99K90,Tab2,0,3.0,False
NleC,Q9EPB4,Pycard,0,3.0,False
NleC,Q571K4,Tab3,0,3.0,False
NleC,Q62073,Map3k7,0,3.0,False
NleC,P70380,Il18,0,3.0,False
NleC,Q8K3Z0,Nod2,0,3.0,False
NleC,Q9D8T2,Gsdmd,0,3.0,False
NleC,P10889,Cxcl2,0,3.0,False
NleC,P06804,Tnf,0,3.0,False
NleC,P62908,Rps3,0,3.0,False
NleC,Q6NZP1,Zranb3,0,3.0,False
NleC,A8MVW3,Sec24,0,3.0,False
NleC,Q3TX81,Tmbim6,0,3.0,False
NleC,Q8BH93,Mapk1ip1l,0,3.0,False
NleC,Q9D7G9,Mapk1ip1,0,3.0,False
NleD,Q9QY24,Zbp1,0,3.0,False
NleD,O89110,Casp8,0,3.0,False
NleD,P70343,Casp4,0,3.0,False
NleD,P70196,Traf6,0,3.0,False
NleD,Q3UDB7,Ticam1,0,3.0,False
NleD,P39428,Traf1,0,3.0,False
NleD,P39429,Traf2,0,3.0,False
NleD,P70191,Traf5,0,3.0,False
NleD,Q149C2,Traf3ip1,0,3.0,False
NleD,Q3UDK1,Trafd1,0,3.0,False
NleD,Q60803,Traf3,0,3.0,False
NleD,Q61382,Traf4,0,3.0,False
NleD,Q8N7N6,Traf3ip2,0,3.0,False
NleD,Q922B6,Traf7,0,3.0,False
NleD,P13504,Il1r1,0,3.0,False
NleD,Q8C0G2,Traf3ip3,0,3.0,False
NleD,Q9EPQ1,Tlr1,0,3.0,False
NleD,Q60855,Ripk1,0,3.0,False
NleD,Q9QZL0,Ripk3,0,3.0,False
NleD,Q3U0V2,Tradd,0,3.0,False
NleD,Q61160,Fadd,0,3.0,False
NleD,Q8C3Q9,Casp9,0,3.0,False
NleD,Q9WTK5,Nfkb2,0,3.0,False
NleD,Q8R4B8,Nlrp3,0,3.0,False
NleD,O88522,Ikbkg,0,3.0,False
NleD,P25799,Nfkb1,0,3.0,False
NleD,O88351,Ikbkb,0,3.0,False
NleD,Q04207,Rela,0,3.0,False
NleD,P70380,Il18,0,3.0,False
NleD,Q8K3Z0,Nod2,0,3.0,False
NleD,P10749,Il1b,0,3.0,False
NleD,Q9D8T2,Gsdmd,0,3.0,False
NleD,P10889,Cxcl2,0,3.0,False
NleD,P06804,Tnf,0,3.0,False
NleD,P62908,Rps3,0,3.0,False
NleD,Q6NZP1,Zranb3,0,3.0,False
NleD,A8MVW3,Sec24,0,3.0,False
NleD,B2RWS6,Ep300,0,3.0,False
NleD,Q3TX81,Tmbim6,0,3.0,False
NleE,Q9QY24,Zbp1,0,3.0,False
NleE,P29452,Casp1,0,3.0,False
NleE,Q3UDB7,Ticam1,0,3.0,False
NleE,P05627,Jun,0,3.0,False
NleE,P39428,Traf1,0,3.0,False
NleE,P39429,Traf2,0,3.0,False
NleE,P70191,Traf5,0,3.0,False
NleE,Q149C2,Traf3ip1,0,3.0,False
NleE,Q3UDK1,Trafd1,0,3.0,False
NleE,Q60803,Traf3,0,3.0,False
NleE,Q61382,Traf4,0,3.0,False
NleE,Q8N7N6,Traf3ip2,0,3.0,False
NleE,Q922B6,Traf7,0,3.0,False
NleE,P13504,Il1r1,0,3.0,False
NleE,Q8C0G2,Traf3ip3,0,3.0,False
NleE,Q9EPQ1,Tlr1,0,3.0,False
NleE,Q9QZL0,Ripk3,0,3.0,False
NleE,Q3U0V2,Tradd,0,3.0,False
NleE,Q61160,Fadd,0,3.0,False
NleE,Q9EPB4,Pycard,0,3.0,False
NleE,Q04207,Rela,0,3.0,False
NleE,O35387,Hax1,0,3.0,False
NleE,Q9D8Z2,Triap1,0,3.0,False
NleE,P70380,Il18,0,3.0,False
NleE,Q8K3Z0,Nod2,0,3.0,False
NleE,Q9D8T2,Gsdmd,0,3.0,False
NleE,P10889,Cxcl2,0,3.0,False
NleE,P06804,Tnf,0,3.0,False
NleE,O88336,Rhoa,0,3.0,False
NleE,P62746,Rhob,0,3.0,False
NleE,Q62159,Rhoc,0,3.0,False
NleE,Q9D3G9,Rhoh,0,3.0,False
NleE,P63001,Rac1,0,3.0,False
NleE,Q05144,Rac2,0,3.0,False
NleE,P60764,Rac3,0,3.0,False
NleE,P84096,Rhog,0,3.0,False
NleE,P60766,Cdc42,0,3.0,False
NleE,P97348,Rhod,0,3.0,False
NleE,Q3TXX8,N-WASP,0,3.0,False
NleE,P62908,Rps3,0,3.0,False
NleE,P70441,Nherf1,0,3.0,False
NleE,P31725,S100a9,0,3.0,False
NleE,P27005,S100a8,0,3.0,False
NleE,O55222,Ilk,0,3.0,False
NleE,Q91VH2,Snx9,0,3.0,False
NleE,P11672,Lcn2,0,3.0,False
NleE,Q99LE6,Abcf2,0,3.0,False
NleE,A8MVW3,Sec24,0,3.0,False
NleE,B2RWS6,Ep300,0,3.0,False
EspM,P70343,Casp4,0,3.0,False
EspM,P70196,Traf6,0,3.0,False
EspM,P39428,Traf1,0,3.0,False
EspM,P39429,Traf2,0,3.0,False
EspM,P70191,Traf5,0,3.0,False
EspM,Q149C2,Traf3ip1,0,3.0,False
EspM,Q3UDK1,Trafd1,0,3.0,False
EspM,Q60803,Traf3,0,3.0,False
EspM,Q61382,Traf4,0,3.0,False
EspM,Q8N7N6,Traf3ip2,0,3.0,False
EspM,Q922B6,Traf7,0,3.0,False
EspM,Q8C0G2,Traf3ip3,0,3.0,False
EspM,Q9D8T2,Gsdmd,0,3.0,False
EspM,O08668,Casp3,0,3.0,False
EspM,O08738,Casp6,0,3.0,False
EspM,O08669,Casp7,0,3.0,False
EspM,Q3TXX8,N-WASP,0,3.0,False
EspM,P70441,Nherf1,0,3.0,False
EspM,Q91VH2,Snx9,0,3.0,False
EspM,Q99LE6,Abcf2,0,3.0,False
EspM,O55032,Nck1,0,3.0,False
EspM,Q9DBJ3,Baiap2l1,0,3.0,False
EspM,Q8BKX1,Baiap2,0,3.0,False
EspM,P42337,Pik3ca,0,3.0,False
EspM,P05784,Krt18,0,3.0,False
EspM,P26039,Tln1,0,3.0,False
EspM,Q64727,Vcl,0,3.0,False
EspM,Q7TPR4,Actn1,0,3.0,False
EspM,Q3UGC2,Cttn,0,3.0,False
EspM,P68254,Ywhaq,0,3.0,False
EspM,O08611,Inppl1,0,3.0,False
EspM,Q61036,Pak3,0,3.0,False
EspM,Q8BTW9,Pak4,0,3.0,False
EspM,Q8C015,Pak5,0,3.0,False
EspM,Q8CIN4,Pak2,0,3.0,False
EspM,Q9DCE5,Pak1ip1,0,3.0,False
EspM,Q3ULB5,Pak6,0,3.0,False
EspM,O88643,Pak1,0,3.0,False
EspM,Q9DD03,Rab13,0,3.0,False
EspM,Q9D620,Rab11fip1,0,3.0,False
EspM,P84078,Arf1,0,3.0,False
EspM,P84084,Arf5,0,3.0,False
EspM,P62331,Arf6,0,3.0,False
EspM,G3XA57,Rab11fip2,0,3.0,False
EspM,P35283,Rab12,0,3.0,False
EspM,P35292,Rab17,0,3.0,False
EspM,P35293,Rab18,0,3.0,False
EspM,P35294,Rab19,0,3.0,False
EspM,P46638,Rab11b,0,3.0,False
EspM,P61027,Rab10,0,3.0,False
EspM,P62492,Rab11a,0,3.0,False
EspM,P62821,Rab1A,0,3.0,False
EspM,Q8BQP8,Rab11fip4,0,3.0,False
EspM,Q8CHD8,Rab11fip3,0,3.0,False
EspM,Q8K386,Rab15,0,3.0,False
EspM,Q8R361,Rab11fip5,0,3.0,False
EspM,Q91V41,Rab14,0,3.0,False
EspM,Q9D1G1,Rab1b,0,3.0,False
EspO,Q9QY24,Zbp1,0,3.0,False
EspO,P70343,Casp4,0,3.0,False
EspO,P70196,Traf6,0,3.0,False
EspO,Q3UDB7,Ticam1,0,3.0,False
EspO,P39428,Traf1,0,3.0,False
EspO,P39429,Traf2,0,3.0,False
EspO,P70191,Traf5,0,3.0,False
EspO,Q149C2,Traf3ip1,0,3.0,False
EspO,Q3UDK1,Trafd1,0,3.0,False
EspO,Q60803,Traf3,0,3.0,False
EspO,Q61382,Traf4,0,3.0,False
EspO,Q8N7N6,Traf3ip2,0,3.0,False
EspO,Q922B6,Traf7,0,3.0,False
EspO,Q8C0G2,Traf3ip3,0,3.0,False
EspO,Q60855,Ripk1,0,3.0,False
EspO,Q9QZL0,Ripk3,0,3.0,False
EspO,Q3U0V2,Tradd,0,3.0,False
EspO,Q8CF89,Tab1,0,3.0,False
EspO,Q61160,Fadd,0,3.0,False
EspO,Q99K90,Tab2,0,3.0,False
EspO,Q571K4,Tab3,0,3.0,False
EspO,Q62073,Map3k7,0,3.0,False
EspO,Q9WTK5,Nfkb2,0,3.0,False
EspO,P25799,Nfkb1,0,3.0,False
EspO,Q9D8Z2,Triap1,0,3.0,False
EspO,P70380,Il18,0,3.0,False
EspO,P10749,Il1b,0,3.0,False
EspO,Q9D8T2,Gsdmd,0,3.0,False
EspO,O88336,Rhoa,0,3.0,False
EspO,P62746,Rhob,0,3.0,False
EspO,Q62159,Rhoc,0,3.0,False
EspO,Q9D3G9,Rhoh,0,3.0,False
EspO,P63001,Rac1,0,3.0,False
EspO,Q05144,Rac2,0,3.0,False
EspO,P60764,Rac3,0,3.0,False
EspO,P84096,Rhog,0,3.0,False
EspO,P60766,Cdc42,0,3.0,False
EspO,P97348,Rhod,0,3.0,False
EspO,Q3TXX8,N-WASP,0,3.0,False
EspO,P62908,Rps3,0,3.0,False
EspO,Q6NZP1,Zranb3,0,3.0,False
EspO,P70441,Nherf1,0,3.0,False
EspO,Q91VH2,Snx9,0,3.0,False
EspO,Q99LE6,Abcf2,0,3.0,False
EspO,Q3TX81,Tmbim6,0,3.0,False
EspS,Q60855,Ripk1,0,3.0,False
EspS,Q9QZL0,Ripk3,0,3.0,False
EspS,Q61160,Fadd,0,3.0,False
EspS,O35387,Hax1,0,3.0,False
EspS,P10749,Il1b,0,3.0,False
EspS,O08668,Casp3,0,3.0,False
EspS,O08738,Casp6,0,3.0,False
EspS,O08669,Casp7,0,3.0,False
EspS,Q3TXX8,N-WASP,0,3.0,False
EspS,Q91VH2,Snx9,0,3.0,False
EspS,Q99LE6,Abcf2,0,3.0,False
EspT,P70441,Nherf1,0,3.0,False
EspT,Q61036,Pak3,0,3.0,False
EspT,Q8BTW9,Pak4,0,3.0,False
EspT,Q8C015,Pak5,0,3.0,False
EspT,Q8CIN4,Pak2,0,3.0,False
EspT,Q9DCE5,Pak1ip1,0,3.0,False
EspT,Q3ULB5,Pak6,0,3.0,False
EspT,O88643,Pak1,0,3.0,False
EspT,Q9DD03,Rab13,0,3.0,False
EspT,Q9D620,Rab11fip1,0,3.0,False
EspT,P84078,Arf1,0,3.0,False
EspT,P84084,Arf5,0,3.0,False
EspT,P62331,Arf6,0,3.0,False
EspT,G3XA57,Rab11fip2,0,3.0,False
EspT,P35283,Rab12,0,3.0,False
EspT,P35292,Rab17,0,3.0,False
EspT,P35293,Rab18,0,3.0,False
EspT,P35294,Rab19,0,3.0,False
EspT,P46638,Rab11b,0,3.0,False
EspT,P61027,Rab10,0,3.0,False
EspT,P62492,Rab11a,0,3.0,False
EspT,P62821,Rab1A,0,3.0,False
EspT,Q8BQP8,Rab11fip4,0,3.0,False
EspT,Q8CHD8,Rab11fip3,0,3.0,False
EspT,Q8K386,Rab15,0,3.0,False
EspT,Q8R361,Rab11fip5,0,3.0,False
EspT,Q91V41,Rab14,0,3.0,False
EspT,Q9D1G1,Rab1b,0,3.0,False
EspV,P70343,Casp4,0,3.0,False
EspV,P70196,Traf6,0,3.0,False
EspV,P39428,Traf1,0,3.0,False
EspV,P39429,Traf2,0,3.0,False
EspV,P70191,Traf5,0,3.0,False
EspV,Q149C2,Traf3ip1,0,3.0,False
EspV,Q3UDK1,Trafd1,0,3.0,False
EspV,Q60803,Traf3,0,3.0,False
EspV,Q61382,Traf4,0,3.0,False
EspV,Q8N7N6,Traf3ip2,0,3.0,False
